,company,month,ai_sum,ai_in,ai_out,cloud_sum,cloud_in,cloud_out,datascience_sum,datascience_in,datascience_out,datastorage_sum,datastorage_in,datastorage_out,robots_sum,robots_in,robots_out,software_sum,software_in,software_out,name,ticker,exchange,country,sector,sedol,isin,cusip,orb_num,url,industry,naics_code,naics_description,cik,lei,agg_sml,agg_obs,agg_reorg,agg_rcog,agg_rman,agg_tele
547572,General Electric Company,2015-07,9969.565,426.54047,424.0379,22936.53,604.8561,646.70087,24614.822,1378.2007,1291.9719,28948.117,934.33954,977.51355,80080.72,2111.97,2157.564,36303.152,1334.8411,1336.9227,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8089612,3.6589527,4.2931395,0.19779836,0.0075284303,0.40144658
547573,General Electric Company,2016-12,9645.763,166.99915,305.62167,23289.416,427.9848,809.5544,22549.285,417.75546,1034.668,28191.709,546.3552,959.3871,76017.07,874.5313,2135.1497,36413.715,660.1883,1243.8016,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8072958,3.6615562000000006,4.291171599999999,0.19478813,0.0007717297999999,0.40549248
547574,General Electric Company,2018-03,8975.483,201.77199,312.3029,21274.73,329.73758,572.589,20921.396,499.8655,736.4922,25759.791,408.15527,680.6484,70886.18,993.68744,1523.9862,34806.227,602.48865,873.2478,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8089714,3.663960700000001,4.2924333,0.19696122,0.009578096,0.40483
547575,General Electric Company,2019-06,8531.846,142.20688,201.6742,19768.375,317.0767,505.3181,19982.393,454.13385,570.7986,24283.25,432.99835,643.40485,68139.02,868.77295,1132.7817,33772.355,614.8414,835.27747,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8063064,3.6610675,4.288489,0.19944955,0.013875735,0.40314963
550526,Danaher Corp,2012-02,770.87537,8.6956625,18.083134,3733.6492,71.21683,59.72928,2541.8503,65.47228,56.69603000000001,4238.7104,98.731636,78.18111400000001,12369.209,189.96452,165.5489,6397.7646,115.97073,118.122856,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8166127,3.636119,4.2657375,0.26775706,0.0511185679999999,0.37074658
551041,Emerson Electric Co.,2008-06,1421.3384,65.5112,27.953426,5925.721,177.09406,102.778206,3036.9739,172.05167,67.11701,6393.35,226.3154,120.46501,25673.184,691.8571,398.01083,9317.431,328.85663,155.08393999999998,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7895255,3.6080034,4.2435412,0.16732734,0.0889034,0.3890073
551042,Emerson Electric Co.,2017-10,1374.0159,25.452982,25.473515,4364.311,75.7406,70.72681999999999,4097.253,103.07044,94.92596,5307.7803,116.320496,104.25993,21781.61,344.23996,327.23465,8320.359,137.32347,139.2718,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.789195,3.6082554,4.2437606,0.16362153,0.08350384,0.38482952
554093,SPX Corp,2012-09,25.868275,2.6583986,2.468014,209.43674,7.05797,9.107138,167.75534,5.999036,2.651369,286.72684,14.201961,8.31931,1443.3916,21.135273,24.676842,347.75705,6.562947,10.288295,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.755404,3.5702827000000004,4.2004220000000005,0.14228104,0.055333592,0.38568217
556142,3M Co,2010-08,426.78452,12.272354,27.593489,2688.0122,60.9435,52.87064,2361.7053,84.93802,135.59673999999998,3853.0732,84.56701,102.58037,13696.535,282.78256,212.29314,3167.025,74.21396999999999,106.27128,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.85332,3.693385,4.339711,0.1435362999999999,0.002004502,0.41212398
558346,Honeywell International Inc,2008-05,3391.0696,99.54245,63.43799,11762.457,231.74927,187.86865,4648.1196,188.33485,82.12189000000001,10542.284,256.91,190.98807,37776.613,703.0608,476.0701,17015.902,405.17725,277.4187,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7530866,3.5758653,4.2107177,0.11614644,-0.007928115,0.42684162
558347,Honeywell International Inc,2010-05,3570.2212,93.7948,66.17220999999999,12107.971,240.92184,217.8719,4870.8047,175.26514,96.998055,11095.626,251.55862,224.50925,38884.465,642.5873,497.33966,17942.28,353.32886,298.26547,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7578588,3.5842586000000005,4.2193017,0.11299958,-0.015878838,0.43208677
558348,Honeywell International Inc,2010-08,3586.5698,73.42426,108.84311,12234.527,283.83383,232.92915,4961.8027,128.62936000000002,194.14877,11261.207,337.5878,288.44974,39426.348,701.4117,654.5927,18208.756,417.48624,380.79205,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.758244,3.5852025000000003,4.219998400000001,0.11361949,-0.01782361,0.433828
558675,Ingersoll-Rand PLC,2012-10,244.35852000000003,6.720588,3.004378,1718.4757,34.43804,30.786394,1047.0592,16.787256,28.97517,2174.1528,45.478203,51.64769,9622.36,112.399536,169.1389,2364.574,45.781826,54.501785,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7587645,3.5592842000000005,4.1768003,0.13078225,0.041340556,0.3774588
558676,Ingersoll-Rand PLC,2017-08,315.19815,3.0454113,4.5643897,1870.5225,19.97047,23.468683,1693.9109,37.09625,129.4576,2490.8484,36.863,45.35289,9853.434,123.46568,216.69267,2975.0872,45.500305,93.04629,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.756989,3.559131,4.1758194,0.13264157,0.046045296,0.3748545
558677,Ingersoll-Rand PLC,2020-06,248.26524,1.3126773,3.2850075,1423.8225,6.0687633000000005,21.460001,1326.6091,12.964301,25.139051,1947.1382,8.462863,32.41658,8875.51,44.848194,101.62199,2402.694,10.868755,34.292248,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7631626,3.560696,4.178406,0.12902872,0.04992239,0.37148875
561276,"Stanley Black & Decker, Inc.",2009-07,48.735466,3.528115,1.1906275,1637.2679999999998,14.784752,29.497183000000003,412.92084,12.707762,5.9210386,1247.7971,13.0228,20.278734,2908.9120000000003,42.967735,29.301613,979.32965,16.875969,13.464095,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8446245,3.6001422,4.2556553,0.19935103,0.015603005,0.33931294
561277,"Stanley Black & Decker, Inc.",2018-06,121.86561,8.867661,1.5098018999999998,1375.4469,33.871970000000005,28.587177,959.62067,78.602806,28.573832,1502.5259,63.418804,35.36769,3430.713,99.93396,60.79379,1522.5527,76.50553000000001,35.186240000000005,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8403976,3.6036801,4.2560554,0.19894405,0.04681266,0.3525259
562373,3M Co,2013-03,536.4751,12.119956,8.592175,3118.2483,61.835330000000006,81.385315,2829.487,61.99664,60.87709399999999,4507.5825,112.50936000000002,112.32739,14721.247,261.38263,255.12167,3778.403,65.30395,79.29693,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8489017000000003,3.690794,4.3361735,0.13553213,-0.0045764553,0.41488415
562374,3M Co,2020-01,753.4466,18.380817,23.610752,3077.2324,83.21811,74.33335,4189.7944,129.34988,124.57582,4868.446,137.08203,124.385185,14918.342,315.40527000000003,339.18158,4444.585,129.88348,119.41946000000002,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8429740000000003,3.690939,4.3352103,0.11609744,-0.02303177,0.42269886
562375,3M Co,2020-10,720.0394,11.852769,13.780060999999998,3003.8105,52.85470600000001,44.081615,3994.9534,85.77614,90.876915,4731.943,90.63162,81.44901,14290.322,193.73503,222.49011,4372.483,79.58006999999999,74.52259000000001,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8452976000000003,3.6969826,4.341404,0.112172335,-0.035107702,0.42952108
564249,Ingersoll-Rand PLC,2011-08,201.39287,6.393512,12.993244,1812.7677,50.56204,47.389397,978.137,30.372997,72.11019,2209.3875,64.997,50.936874,9595.157,194.45967,221.68022,2324.8923,78.766525,76.55453,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.757332,3.5591424,4.175216000000001,0.13386673,0.03806603,0.3796585999999999
564250,Ingersoll-Rand PLC,2013-06,273.39322000000004,4.2867274,6.4529552,1768.4495,51.946945,48.835,1191.5739,84.78118,32.20937,2235.315,60.470684,73.91393000000001,9561.512,199.94652,163.78235,2483.27,81.04654000000001,68.40002,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.754815,3.5539434,4.1715646,0.13266556,0.04053805,0.3771684
564251,Ingersoll-Rand PLC,2014-05,243.9686,11.880857,9.981087,1797.5631,44.19386,29.601166,1204.2445,101.86255,47.266937,2254.032,78.585976,61.01080699999999,9408.061,203.18799,145.61248999999998,2497.0771,101.67331,52.878677,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.764236,3.5639105000000004,4.1841455000000005,0.13355584,0.047942575,0.37374666
564373,Danaher Corp,2014-06,915.2349,40.31666,26.552673,3809.3413,87.57268499999999,83.56765,3107.1392,185.47525,75.81863,4552.9336,163.52812,107.765366,12815.1455,333.14526,230.25891,6892.9697,202.09122,151.07715,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8163683,3.636864,4.2657547,0.27053112,0.04795605,0.37073663
564374,Danaher Corp,2015-01,963.0302,41.75817,29.995401,3797.0964,176.07933,153.68704,3161.3723,200.18013,120.11699,4565.8657,222.57932,179.6584,12740.398,504.95203,415.925,6852.9854,284.81516,238.53867,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8202322,3.642221,4.271112400000001,0.27433026,0.0520204,0.3698354
564375,Danaher Corp,2017-11,1121.7191,19.452335,22.543795000000003,3860.0996,48.662556,49.167408,4014.2236,108.77466,90.36906,4957.4727,82.66124,72.62775400000001,12789.952,163.18735,161.24948,7399.2275,123.48988,94.11616,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8228428,3.6486154,4.2780585,0.27598298,0.046746004,0.3723324
569220,Emerson Electric Co.,2013-10,1467.6447,34.959743,29.367294,5782.224,170.50885,126.07197,3971.3892,119.89402,95.91911,6720.755999999999,176.5358,146.46028,26201.947,576.9046599999999,455.0858,9872.062,243.32758,184.92084,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7890472,3.609153500000001,4.2450337,0.16323103,0.079422705,0.38818628
569221,Emerson Electric Co.,2016-07,1653.0026,44.900585,48.950466,5101.7153,80.294556,145.59642,5072.275,195.97536,256.71045,6247.4946,147.97806,211.45975,24508.32,364.57062,551.19556,9609.03,204.06451,294.35837000000004,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.786326,3.605213,4.2412343,0.16175668,0.084074914,0.3845639999999999
571334,Emerson Electric Co.,2008-12,1407.6583,16.476254,38.407963,6040.838000000001,45.19449,97.812744,2997.2688,41.673622,74.51009,6537.7246,60.09221,124.56676000000002,25847.324,247.17494,364.1493200000001,9422.303,100.88371,147.17241,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7919123,3.6115649,4.2470355,0.16722447,0.088113084,0.38988182
571335,Emerson Electric Co.,2018-06,1381.8370000000002,36.83905,26.640085,4322.05,77.88573000000001,85.3482,4211.4478,179.85281,112.02939,5286.2866,107.20731,124.48639,21559.521,286.4526,294.13388,8296.261,173.63602,142.68848,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7876103,3.606555,4.241242,0.1677454,0.08229812,0.38518658
572659,Ingersoll-Rand PLC,2009-08,183.865,0.018612068,9.767526,1728.9578,33.929096,27.464342,839.7091,26.678864,40.09857,2095.023,41.03464,51.626263,9405.293,93.04432,156.99263,2099.9465,41.508785,58.635544,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7625637000000003,3.5650728,4.1821410000000006,0.13454,0.04004337,0.37782425
572660,Ingersoll-Rand PLC,2011-11,206.30122,6.161067500000001,4.0833163,1742.3271,32.467896,78.252045,904.3134,13.35738,24.269114,2129.548,45.058895,88.53644,9531.151,153.11388,161.64606,2258.8997,43.599186,56.730324,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7598941000000003,3.5626001000000005,4.179114299999999,0.13364704,0.03859625,0.37878254
572661,Ingersoll-Rand PLC,2014-07,253.20346,19.199474,15.421618,1825.0999,69.55613000000001,49.75399,1268.9147,79.40626999999999,48.466053,2296.827,94.04363,67.775154,9499.005,209.00589,170.69217,2573.246,109.21509,73.92975600000001,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7618165,3.5621693,4.181098,0.13261649,0.0443939859999999,0.37499303
572968,General Electric Company,2015-10,9499.305,273.07565,219.25278,22838.37,615.7969400000001,572.9409,22662.41,631.9463,598.0177,28280.719,762.4699,729.8916,78221.85,1626.6642,1665.2948,35093.117,943.4586,859.15173,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8108227,3.6620712,4.295913,0.19676833,0.008236521,0.4016074
573324,Danaher Corp,2018-05,1184.3717,31.875837,37.8805,3886.1829,58.286495,60.601364,4195.049,136.7539,99.1924,5034.258,97.39869,92.186066,12956.219,202.74997,175.69926,7599.785,148.144,124.77619,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.822588,3.6497805,4.2791085,0.27531174,0.043700557,0.37388983
575028,"Stanley Black & Decker, Inc.",2012-02,45.581474,0.0054673473,1.9324186,1480.255,18.249918,38.799656,406.527,6.4323378,19.822308,1198.1626,23.205288,36.14815,2750.2068,49.932983,58.57493,952.0625,21.961782,28.933865,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8457556,3.6047466,4.2583785,0.20676517,0.012726106,0.34173352
575029,"Stanley Black & Decker, Inc.",2016-03,79.67339,0.0351668,1.9982952,1284.3899,23.122828,23.82272,653.57635,18.81633,15.216606,1227.6451,33.453487,32.19787,2926.5898,43.705357,45.998470000000005,1149.1459,28.166359000000003,29.293312,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8339045,3.5918937000000004,4.2445345,0.19962351,0.04047331,0.34386104
575030,"Stanley Black & Decker, Inc.",2020-01,111.15947,3.700741,1.8018279,1339.2653,25.038734,24.69811,825.24536,28.770952,31.774963,1444.0275,32.94509,38.71839,3191.466,63.563362,90.56203,1455.9977,35.151493,42.524944,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8434036,3.6103716,4.261754,0.19087227,0.03398468,0.35749608
575412,Emerson Electric Co.,2019-03,1289.1176,13.464066,12.739636,4158.81,39.239346000000005,53.661106,3953.1328,65.148605,79.10159,5068.9043,54.085888,67.28057,21144.258,152.55284,181.20343,8038.468000000001,81.577034,109.93815,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7911912999999995,3.6117308,4.247098,0.16594994,0.08140495,0.38551143
575741,3M Co,2021-02,724.9386599999999,13.699042000000002,16.014317000000002,3012.3464,45.5312,44.12622,3948.4856,71.32366,84.24833000000001,4724.004,70.89775999999999,72.596924,14145.688,174.84532,215.63963,4386.9775,67.43863,66.13766,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.844817,3.6976695,4.341678599999999,0.11145993,-0.03989038,0.4313789
577629,SPX Corp,2012-12,25.843819,0.0021370065,1.0029383,192.36374,1.8011185,34.082165,160.00606000000002,0.0092046719999999,28.867464,269.23227,6.4488378,47.265755,1428.5165,12.648211,109.06277,327.18512000000004,4.8140416,53.6198,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.752962,3.5651736000000005,4.1961603,0.13838682,0.059969734,0.38122955
578643,"Stanley Black & Decker, Inc.",2008-04,45.149788,0.002857771,0.99176306,1595.4725,34.84212,18.56347,408.44833,11.324995,6.852638000000001,1270.0922,22.88544,15.968936,3000.5833,32.0632,47.809277,1031.3448,14.697205,16.093567,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8436673,3.5975816,4.2533555,0.19207732,0.015185141,0.34254587
578644,"Stanley Black & Decker, Inc.",2012-12,60.288204,2.6511636000000003,2.5629706000000003,1403.3602,31.135048,56.8188,448.2634,17.246803,18.792522,1162.2032,23.799212,53.88063,2851.6592,43.22137,82.83809000000001,1014.15265,21.248194,27.247458,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8485987,3.607999,4.262648,0.20878486,0.02133524,0.3402952
578820,SPX Corp,2012-03,22.941185,0.12471627,0.39482826,212.74617,1.9676801,2.454901,160.52867,1.4486971000000002,0.011792155,301.7782,2.031976,5.016367,1451.9128,32.04489,31.402077,371.93546,12.840277,11.573053,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7552745,3.5692275,4.1999326,0.14441589,0.056089204,0.38430014
580527,SPX Corp,2011-09,25.338362,1.1654016,0.20752126,212.00562,2.472744,3.953912,168.07022,2.857927,1.7077471000000002,319.7872,5.4633365,5.13879,1473.724,25.541132,14.8090725,366.45212,2.864729,6.451215299999999,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7725706000000003,3.5896735,4.2237883,0.14968753,0.060165588,0.38519388
580528,SPX Corp,2017-01,16.698956,0.012814981,0.00397594,97.95164,6.5041733,0.8182507,104.59361,5.1470356,0.058634635,164.69896,9.070794,2.5286037999999995,1057.8237,21.056166,10.335302,220.99527,14.811724,2.5144465,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7330463,3.5323324,4.1592183,0.1465013,0.0939697999999999,0.3659565999999999
580529,SPX Corp,2017-05,15.586624,0.00025172584,0.019280221,96.06957,1.1855688999999998,1.7910868999999998,97.84663,1.2899886,4.5574937,155.09547,0.030427258,2.852393,1055.6725,15.281505,16.115349,210.13933,0.04115512,4.708589599999999,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7338035,3.5299482,4.1587777,0.14706695,0.101505175,0.36519
580645,"Stanley Black & Decker, Inc.",2012-07,52.01059,6.480169999999999,5.335051999999999,1411.6934,36.46857,23.624317,432.72617,23.119923,15.417603,1171.9211,30.120949,26.237890000000004,2783.2864,55.595066,53.205418,965.4224,31.516642,19.382412,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8478248,3.6072388,4.2618523,0.21062145,0.017360784,0.34233993
580646,"Stanley Black & Decker, Inc.",2016-12,92.88836,2.597043,1.2179228000000002,1312.7137,11.519756,26.299034,728.12775,15.8382845,34.387640000000005,1287.1659,19.221361,45.58785,3005.5945,36.561455,69.40212,1256.3317,19.41698,29.47746,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8325560000000003,3.5914454,4.2424903,0.20007539,0.039008647,0.3455324999999999
584315,Ingersoll-Rand PLC,2009-02,173.68147,3.1084366,4.7379284,1780.8326,19.153362,29.365173,817.90955,7.050481,10.657043,2138.252,19.551237,47.493153,9436.565,91.18696,96.29861,2111.4233,23.196444,31.712084,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7619567000000003,3.5649312000000006,4.181895,0.13386635,0.038675956,0.37885088
